"","HHID","PN","gender","race","edu","baselineage","couple1","couple2","couple3","lbcomp1","lbcomp2","lbcomp3","livarr1","livarr2","livarr3","mstat1","mstat2","mstat3","mobility1","mobility2","mobility3","wealth1","wealth2","wealth3","hhsize1","hhsize2","hhsize3","numchild1","numchild2","numchild3","haschild1","haschild2","haschild3","hasfriend1","hasfriend2","hasfriend3","livewithsp1","livewithsp2","livewithsp3","spsupport1","spsupport2","spsupport3","chsupport1","chsupport2","chsupport3","frsupport1","frsupport2","frsupport3","numclosechild1","numclosechild2","numclosechild3","closechild1","closechild2","closechild3","loneliness11.1","loneliness11.2","loneliness11.3","ccratio1","ccratio2","ccratio3","white","married1","married2","married3","deceased","all_frsupport_missing","all_loneliness_missing","exclude_from_analysis"
"7165","527659","010",0,1,12,52,1,1,1,5,1,1,1,1,1,1,1,1,0,0,0,4,4,5,3,3,3,3,3,3,NA,1,1,NA,1,1,NA,1,1,NA,3.33333333333333,3,NA,2,3,NA,3,3,NA,0,1,NA,0,1,NA,1.27272727272727,1,NA,0,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"7166","527705","010",0,1,14,55,0,0,0,1,1,1,5,4,4,3,3,4,0,0,1,5,4,4,1,2,2,2,2,2,0,1,1,1,0,1,1,0,0,3.66666666666667,NA,NA,NA,NA,3.33333333333333,1,NA,2.33333333333333,NA,2,2,NA,2,2,1.18181818181818,1.81818181818182,1.54545454545455,NA,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"7167","527745","010",1,1,14,53,1,1,1,1,5,1,1,1,1,1,1,1,0,2,0,3,3,3,3,3,3,3,3,3,1,NA,1,1,NA,1,1,NA,1,4,NA,4,3.66666666666667,NA,3,3.66666666666667,NA,2.66666666666667,2,NA,1,2,NA,1,1.18181818181818,NA,1.18181818181818,0.666666666666667,NA,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"7168","527745","020",0,1,15,53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,2.66666666666667,3,4,3,3,3,3,3,1,3,3,1,1.09090909090909,1.90909090909091,1.36363636363636,1,1,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"7169","527753","010",0,1,14,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,3,3,3,2,4,4,4,1,1,1,1,0,1,1,1,1,3.66666666666667,3.66666666666667,4,2,2.66666666666667,3,2,NA,2.66666666666667,4,4,4,3,3,3,2.18181818181818,1.90909090909091,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7170","527753","020",1,1,14,54,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,3,3,3,2,4,4,4,1,1,1,1,1,1,1,1,1,2.33333333333333,2.66666666666667,3.33333333333333,4,2.33333333333333,3,1.33333333333333,2,1.33333333333333,3,2,4,3,2,3,2.09090909090909,1.54545454545455,1.27272727272727,0.75,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7171","527755","020",1,1,12,56,1,1,1,5,5,1,1,1,1,1,1,1,2,0,2,4,3,4,3,3,3,5,5,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2.33333333333333,NA,NA,3.66666666666667,NA,NA,3.33333333333333,NA,NA,2,NA,NA,2,NA,NA,1.63636363636364,NA,NA,0.285714285714286,1,1,1,1,0,FALSE,FALSE,FALSE
"7172","527766","010",0,1,13,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,NA,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3,4,3,2.66666666666667,3,2,2,2,2,2,2,2.09090909090909,2,2.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7173","527780","010",0,0,6,53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,3,3,2,1,1,2,1,1,1,0,1,0,1,1,1,3,4,3,1.33333333333333,4,2.66666666666667,1,3,NA,NA,3,NA,NA,3,NA,2.09090909090909,1.45454545454545,2.27272727272727,NA,3,NA,NA,1,1,1,0,FALSE,FALSE,FALSE
"7174","527780","020",1,1,9,56,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,2,2,3,3,2,1,1,2,NA,1,1,1,1,1,NA,1,1,4,4,3.66666666666667,2,4,4,3,3,2.33333333333333,1,3,2,1,3,2,1.5,1.18181818181818,1.63636363636364,1,3,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7175","527802","020",0,1,12,54,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,4,4,2,2,2,0,0,0,0,0,0,1,1,0,1,1,1,3.33333333333333,3.33333333333333,3.66666666666667,NA,NA,NA,1.66666666666667,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,2.18181818181818,2.09090909090909,2.54545454545455,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"7176","527809","010",1,2,15,58,0,0,0,1,1,1,5,5,4,2,2,2,4,3,0,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,4,4,4,3.33333333333333,3,3,2,2,2,2,2,2,1.90909090909091,1.90909090909091,1.90909090909091,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"7177","527851","010",0,1,12,52,0,0,1,1,1,5,4,4,1,4,4,1,0,0,0,3,3,1,2,3,2,0,0,0,0,0,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,1.45454545454545,1.72727272727273,NA,NA,NA,NA,1,0,0,1,0,FALSE,FALSE,FALSE
"7178","527891","010",1,1,12,57,1,1,0,1,1,1,2,2,4,2,1,2,0,0,0,1,1,3,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,3.66666666666667,3.66666666666667,3.33333333333333,4,4,4,2,2,2,2,2,2,1,1,1.09090909090909,1,1,1,1,0,1,0,0,FALSE,FALSE,FALSE
"7179","527904","010",1,1,12,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,4,3.66666666666667,3.66666666666667,4,4,4,3.66666666666667,3.66666666666667,3.33333333333333,5,4,4,3,3,3,1.36363636363636,1.09090909090909,1.27272727272727,1,0.8,0.8,1,1,1,1,0,FALSE,FALSE,FALSE
"7180","527904","020",0,1,16,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,5,5,2,2,2,5,5,5,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,4,3.33333333333333,3,4,3.66666666666667,3,4,4,3,3,3,1,1.18181818181818,1.09090909090909,0.6,0.8,0.8,1,1,1,1,0,FALSE,FALSE,FALSE
"7181","528011","010",1,1,13,53,0,1,1,1,1,1,4,1,1,2,1,1,0,0,1,1,2,2,3,3,2,2,4,4,1,1,1,1,1,1,0,1,1,NA,3.66666666666667,4,2,3.33333333333333,3.33333333333333,3.66666666666667,3,3.66666666666667,2,2,2,2,2,2,1.09090909090909,1.09090909090909,1.18181818181818,1,0.5,0.5,1,0,1,1,0,FALSE,FALSE,FALSE
"7182","528026","020",1,2,12,53,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,4,3,3,2,2,2,0,0,0,0,0,NA,1,1,NA,1,1,NA,4,3.66666666666667,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"7183","528075","010",0,2,12,57,0,1,1,1,1,1,5,1,1,2,1,1,4,4,4,1,1,1,1,2,2,4,5,5,0,1,1,1,1,0,0,1,1,NA,4,4,NA,2.33333333333333,1.33333333333333,3.66666666666667,3.66666666666667,NA,NA,41,1,NA,3,1,1,1,1.27272727272727,NA,5.125,0.125,0,0,1,1,0,FALSE,FALSE,FALSE
"7184","528093","010",1,1,12,53,0,0,0,1,1,1,5,5,5,2,2,2,0,4,4,2,3,2,1,1,1,1,1,1,1,NA,1,1,NA,1,0,NA,0,NA,NA,NA,4,3.66666666666667,3.66666666666667,4,3.33333333333333,3.33333333333333,1,1,1,1,1,1,1.54545454545455,1.27272727272727,2,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"7185","528116","010",1,1,12,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,4,4,3,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,NA,NA,NA,3.33333333333333,4,3.66666666666667,NA,NA,NA,NA,NA,NA,1.36363636363636,1.36363636363636,1,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"7186","528116","020",0,1,17,58,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,3,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,4,3,3.66666666666667,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,1,2,1.81818181818182,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"7187","528123","010",1,1,16,55,0,0,0,1,1,1,4,5,5,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,2.33333333333333,3,3.66666666666667,4,4,4,0,2,2,0,2,2,1.90909090909091,1.36363636363636,1.81818181818182,0,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"7188","528153","010",1,2,13,57,0,0,0,1,1,5,5,5,5,4,4,4,2,1,3,3,2,1,1,1,1,1,1,1,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,3.66666666666667,3,NA,3.33333333333333,3.66666666666667,NA,1,1,NA,1,1,NA,2.18181818181818,1.45454545454545,NA,1,1,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"7189","528159","010",0,2,12,55,0,0,0,5,1,5,4,4,4,4,4,4,0,0,0,3,1,2,3,3,2,0,0,0,NA,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1.81818181818182,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"7190","528171","010",0,2,16,53,0,0,0,5,1,1,2,5,5,2,2,2,0,0,0,1,2,2,1,1,1,2,2,2,NA,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,1,1.33333333333333,NA,3.66666666666667,2,NA,0,0,NA,0,0,NA,2.18181818181818,2.4,NA,0,0,0,0,0,0,0,FALSE,FALSE,FALSE
"7191","528181","010",1,1,14,55,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,3.66666666666667,4,4,4,2,3.66666666666667,4,4,4,2,3,3,2,3,3,1.18181818181818,1.09090909090909,1.18181818181818,0.666666666666667,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7192","528181","020",0,1,14,53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,3.33333333333333,3.66666666666667,4,3.33333333333333,4,3.66666666666667,1.66666666666667,3,3,3,2,2,3,2,2,1.36363636363636,1.54545454545455,1.18181818181818,1,0.666666666666667,0.666666666666667,1,1,1,1,0,FALSE,FALSE,FALSE
"7193","528182","020",1,1,14,53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,4,4,4,4,4,2,4,4,2,3,3,1,1,1.18181818181818,1,2,2,1,1,1,1,0,FALSE,FALSE,FALSE
"7194","528185","010",1,1,14,52,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,2,2,2,2,1,1,1,0,1,1,1,1,NA,3,3.33333333333333,3.66666666666667,2,2,2.66666666666667,NA,2.66666666666667,2.33333333333333,2,1,2,2,1,2,1.45454545454545,1.36363636363636,1.81818181818182,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7195","528185","020",0,1,16,55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,2,2,2,2,1,NA,1,1,1,1,1,NA,NA,3.66666666666667,3.66666666666667,4,2.66666666666667,4,2.66666666666667,3.33333333333333,3,3,1,0,0,1,0,0,1.45454545454545,1.36363636363636,1.45454545454545,0.5,0,0,1,1,1,1,0,FALSE,FALSE,FALSE
"7196","528226","010",0,1,5,54,1,1,1,5,1,1,1,1,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,NA,1,1,NA,1,0,NA,1,NA,NA,4,4,NA,3,2.66666666666667,NA,1,NA,NA,2,2,NA,2,2,NA,1.81818181818182,2.2,NA,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7197","528226","020",1,1,6,50,1,1,1,5,1,1,1,1,1,1,1,1,0,3,1,1,2,2,2,2,2,2,2,2,NA,1,1,NA,1,0,NA,1,1,NA,2.66666666666667,3.66666666666667,NA,3,3,NA,2,NA,NA,2,2,NA,2,2,NA,2,2.22222222222222,NA,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7198","528249","010",0,1,14,55,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1,2,3,3,3,3,5,5,5,1,1,1,1,1,1,1,1,1,3,4,4,2,3.66666666666667,4,3,4,4,4,9,5,3,3,3,1.36363636363636,1,1,0.444444444444444,1,0.555555555555556,1,0,1,1,0,FALSE,FALSE,FALSE
"7199","528266","010",1,1,16,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3,3.66666666666667,2.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,3,2,2,2,2,2,2,1.45454545454545,1.18181818181818,1.45454545454545,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7200","528266","020",0,1,16,52,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,2.66666666666667,3.33333333333333,2.66666666666667,2,2.33333333333333,2,2,2,2.33333333333333,1,1,1,1,1,1,2,1.90909090909091,1.81818181818182,0.5,0.5,0.5,1,1,1,1,0,FALSE,FALSE,FALSE
"7201","528274","010",0,1,16,55,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,5,5,4,2,2,2,4,4,4,1,1,0,1,1,1,1,1,1,4,4,3.66666666666667,2,2.66666666666667,NA,3.33333333333333,2.66666666666667,4,1,2,NA,1,2,NA,2,1.36363636363636,1.18181818181818,0.25,0.5,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"7202","528282","010",0,1,17,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,4,3,2,2,5,5,5,1,1,1,1,1,1,1,1,1,2.33333333333333,3.33333333333333,4,2.66666666666667,2.66666666666667,3,1.66666666666667,3.33333333333333,2.66666666666667,2,NA,1,2,NA,1,1.63636363636364,1.45454545454545,1.63636363636364,0.4,NA,0.2,1,1,1,1,0,FALSE,FALSE,FALSE
"7203","528307","010",1,2,12,55,0,0,0,1,1,1,5,5,5,4,4,4,0,0,0,1,2,1,1,1,1,2,2,2,1,NA,NA,1,NA,1,0,NA,NA,3,2.33333333333333,1.66666666666667,2,3.33333333333333,2,2.66666666666667,3.33333333333333,1.66666666666667,2,0,1,2,0,1,2.27272727272727,2,2,1,0,0.5,0,0,0,0,0,FALSE,FALSE,FALSE
"7204","528342","010",1,1,16,57,0,0,0,1,1,1,4,5,5,4,4,4,0,0,0,3,4,4,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3.33333333333333,NA,NA,NA,NA,NA,NA,1.18181818181818,1.45454545454545,1,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"7205","528362","010",1,2,16,53,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,3,3,3,5,5,5,1,1,1,NA,1,1,1,1,1,4,4,4,3.33333333333333,3.33333333333333,3.33333333333333,3,3,2.66666666666667,5,5,5,3,3,3,1.27272727272727,1.18181818181818,1.18181818181818,1,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
"7206","528388","010",1,1,16,52,1,0,0,5,1,1,1,5,5,1,2,2,0,1,1,2,3,2,2,1,1,1,1,1,NA,1,1,NA,NA,1,NA,0,0,NA,NA,NA,NA,3.33333333333333,4,NA,2.33333333333333,3.33333333333333,NA,1,1,NA,1,1,NA,2.09090909090909,1.45454545454545,NA,1,1,1,1,0,0,0,FALSE,FALSE,FALSE
"7207","528432","010",1,2,11,57,0,0,0,1,1,1,2,5,5,2,3,3,0,0,1,2,2,1,1,1,1,5,3,3,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,2.66666666666667,2.66666666666667,3.66666666666667,4,3.66666666666667,2,3,2,2,3,2,1.54545454545455,1.81818181818182,2.18181818181818,0.285714285714286,1,0.666666666666667,0,0,0,0,0,FALSE,FALSE,FALSE
"7208","528444","010",1,1,16,53,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,5,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,4,4,3.66666666666667,3,2.66666666666667,2.33333333333333,3.33333333333333,NA,2.33333333333333,2,1,2,2,1,2,2,2.45454545454545,2.45454545454545,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7209","528452","020",1,1,16,58,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,3.66666666666667,4,4,3.33333333333333,4,3.66666666666667,2.33333333333333,3,2.33333333333333,2,2,2,2,2,2,1.18181818181818,1.90909090909091,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7210","528484","020",0,7,17,60,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,4,5,4,2,2,2,4,4,3,1,1,NA,1,1,NA,1,1,NA,2.66666666666667,2.66666666666667,NA,2.33333333333333,3,NA,3.33333333333333,4,NA,2,2,NA,2,2,NA,1.45454545454545,1.27272727272727,NA,0.5,0.5,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"7211","528495","010",0,1,16,52,0,0,0,1,5,1,5,5,5,4,4,4,4,3,1,1,1,1,1,1,1,0,0,0,0,NA,0,1,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,3.33333333333333,NA,NA,NA,NA,NA,NA,2.27272727272727,NA,1.54545454545455,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"7212","528499","010",0,2,NA,56,0,0,0,1,1,1,5,4,4,2,2,2,0,0,0,2,1,2,1,2,2,2,2,2,1,NA,1,1,NA,1,0,NA,0,NA,3.66666666666667,2.66666666666667,4,3,1.66666666666667,4,3.66666666666667,3.33333333333333,1,1,2,1,1,2,1.54545454545455,1.7,1.18181818181818,0.5,0.5,1,0,0,0,0,0,FALSE,FALSE,FALSE
"7213","528518","010",0,2,14,52,0,0,0,1,5,1,5,5,4,2,2,2,0,0,0,1,3,3,1,1,2,2,2,2,1,NA,1,1,NA,1,0,NA,0,NA,NA,NA,2.33333333333333,NA,3.66666666666667,2.33333333333333,NA,3,2,NA,1,2,NA,1,2.18181818181818,NA,1.45454545454545,1,NA,0.5,0,0,0,0,0,FALSE,FALSE,FALSE
"7214","528535","010",1,2,12,54,0,0,0,1,1,1,5,5,5,3,3,3,1,0,2,1,1,2,1,1,1,1,1,2,1,1,1,0,1,NA,0,0,NA,NA,NA,NA,2,3.66666666666667,3.33333333333333,NA,2.66666666666667,3.33333333333333,2,1,2,2,1,2,2.36363636363636,1.45454545454545,1.36363636363636,2,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"7215","528549","010",1,1,5,58,0,0,0,1,5,5,5,5,5,3,3,3,2,4,3,1,1,1,1,1,1,0,0,0,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.45454545454545,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"7216","528580","010",1,7,17,58,0,0,0,1,5,5,5,4,5,2,2,2,0,2,0,5,4,4,1,2,1,2,2,2,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,2,NA,NA,2,NA,NA,1.18181818181818,NA,NA,1,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"7217","528582","010",1,1,17,57,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,4,2,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,4,3,3,3,3,3,3,1.09090909090909,1.18181818181818,1,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE
"7218","528607","010",0,1,14,57,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,2,2,3,3,3,3,4,4,4,1,NA,1,1,NA,1,1,NA,1,4,NA,4,1.66666666666667,NA,3,3,NA,3.33333333333333,3,NA,3,3,NA,3,1.45454545454545,NA,1,0.75,NA,0.75,1,1,1,1,0,FALSE,FALSE,FALSE
"7219","528627","010",1,1,16,56,1,1,1,5,5,1,1,1,1,3,1,1,0,0,0,5,5,5,3,2,2,3,3,3,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,3.66666666666667,NA,NA,4,NA,NA,3,NA,NA,3,NA,NA,1,NA,NA,1,1,0,1,1,0,FALSE,FALSE,FALSE
"7220","528627","011",0,1,17,57,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,5,5,5,3,2,2,3,3,3,1,0,1,1,1,1,1,1,1,3.66666666666667,4,4,2.33333333333333,NA,2.33333333333333,2.66666666666667,2,3.66666666666667,1,3,2,1,3,2,1.09090909090909,1.18181818181818,1.36363636363636,0.333333333333333,1,0.666666666666667,1,0,1,1,0,FALSE,FALSE,FALSE
"7221","528637","010",1,2,13,54,0,0,0,1,1,1,2,4,5,2,2,3,0,3,0,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,4,4,4,3,2.66666666666667,2,2,2,2,2,2,2,1.45454545454545,1.72727272727273,1.36363636363636,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"7222","528689","020",1,1,16,54,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,3,3,3,1,1,1,1,1,1,1,NA,1,4,4,4,4,4,4,2.33333333333333,3,3.33333333333333,3,3,3,3,3,3,1.36363636363636,1.18181818181818,1.36363636363636,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7223","528714","010",0,1,17,54,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,4,2,2,2,2.33333333333333,2.33333333333333,2,3,3,3,3,3,3,1.36363636363636,1.36363636363636,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7224","528714","020",1,1,17,51,1,1,1,5,5,1,1,1,1,1,1,1,0,0,0,5,5,5,3,3,2,3,3,3,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,3.33333333333333,NA,NA,4,NA,NA,3,NA,NA,3,NA,NA,1.27272727272727,NA,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7225","528722","020",1,2,14,57,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,2,3,3,2,2,2,4,4,3,1,NA,1,1,NA,1,1,NA,1,4,NA,3.66666666666667,4,NA,4,4,NA,4,1,NA,1,1,NA,1,1,NA,1,0.25,NA,0.333333333333333,0,1,1,1,0,FALSE,FALSE,FALSE
"7226","528737","010",1,1,17,54,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,3,4,3,3,3,2,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3.66666666666667,3,3.66666666666667,3.33333333333333,2.33333333333333,3.33333333333333,4,4,4,3,3,3,1.36363636363636,1.63636363636364,1.18181818181818,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"7227","528737","020",0,7,17,55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,4,3,3,3,2,4,4,4,1,1,1,1,1,0,1,1,1,2.66666666666667,3.33333333333333,3.33333333333333,3,2.66666666666667,2.66666666666667,2.33333333333333,1.66666666666667,NA,4,4,4,3,3,3,1.72727272727273,1.63636363636364,1.27272727272727,1,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
